id,url,reference,method,eval,EC,enzyme_name,reaction,description,K,K_prime,temperature,ionic_strength,p_h,p_mg
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1741,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,5.68,290.8,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1742,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,5.61,290.8,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1743,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,7.22,277.8,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1744,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,7.22,277.8,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1745,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,7.37,277.8,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1746,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,6.88,292.6,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1747,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,7.01,290.8,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1748,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,7.2,290.8,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1749,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,7.51,290.6,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1750,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,7.08,290.8,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1751,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,6.34,295.2,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1752,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.28,298.15,0.0011,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1753,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,3.13,313,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1754,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.55,298.15,0.05,6,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1755,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,3.72,308.3,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1756,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.82,294.1,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1757,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,7.36,290.6,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1758,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.87,298.15,0.25,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1759,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.31,298.15,0.05,7.99,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1760,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,3.97,307.6,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1761,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,5.7,291.2,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1762,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,8.14,277.9,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1763,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.85,303.6,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1764,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,5.94,307.5,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1765,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,5.94,307.5,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1766,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.42,298.15,0.05,6.01,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1767,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.88,294.1,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1768,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.44,298.15,0.049,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1769,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,4.99,293.4,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1770,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,6.69,292.6,0.1,4.91,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1771,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=3.&T1=53BOC/ALB_1146,53BOC/ALB,spectrophotometry,A,4.2.1.2,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,fumarate(aq) + H2O(l) = (S)-malate(aq),,3.81,308.3,0.1,7.3,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1772,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56HUR/HOR_1244,56HUR/HOR,enzymatic assay and spectrophotometry,B,5.1.3.1,ribulose-phosphate 3-epimerase,kegg:C00199 = kegg:C00231,D-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq),,1.5,298.15,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1773,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69PAS/LOW_1400,69PAS/LOW,fluorimetry,B,5.4.2.2,phosphoglucomutase,kegg:C00085 + kegg:C01231 = kegg:C00092 + kegg:C00354,"D-fructose 6-phosphate(aq) + D-glucose 1,6-diphosphate(aq) =-D-glucose 6-phosphate(aq) + D-fructose 1,6-bisphosphate(aq)",,12,311.15,,7,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1774,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92WED/LEY_1701,92WED/LEY,spectrophotometry and radioactivity,B,1.1.1.3,homoserine dehydrogenase,kegg:C00263 + kegg:C00006 = kegg:C00441 + kegg:C00005,L-homoserine(aq) + NADP(ox)(aq) = L-aspartate 4-semialdehyde(aq) + NADP(red)(aq),,0.01,310.15,,9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1775,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73HAN/RUD_553,73HAN/RUD,enzymatic assay; spectrophotometry,A,2.7.1.11,6-phosphofructokinase,kegg:C00002 + kegg:C00085 = kegg:C00008 + kegg:C00354,"ATP(aq) + D-fructose 6-phosphate(aq) = ADP(aq) + D-fructose 1,6-bisphosphate(aq)",,2290,303.15,,8,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1776,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,4.22E-07,300.15,0.0245,6.83,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1777,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,5.81E-07,300.15,0.0445,6.82,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1778,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,6.37E-07,300.15,0.055,6.9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1779,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,5.62E-07,300.15,0.055,6.9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1780,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,8.64E-07,300.15,0.055,7.07,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1781,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,7.04E-07,300.15,0.067,6.92,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1782,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,7.13E-07,300.15,0.067,6.92,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1783,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,6.31E-07,300.15,0.067,6.89,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1784,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,8.66E-07,300.15,0.089,6.98,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1785,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,8.80E-07,300.15,0.089,6.93,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1786,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,7.79E-07,300.15,0.089,6.95,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1787,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,7.51E-07,300.15,0.101,6.9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1788,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,9.86E-07,300.15,0.111,6.97,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1789,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,1.01E-06,300.15,0.111,6.98,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1790,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,9.13E-07,300.15,0.111,6.96,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1791,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,1.08E-06,300.15,0.135,6.98,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1792,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,1.04E-06,300.15,0.135,6.95,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1793,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,1.30E-06,300.15,0.233,6.95,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1794,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,1.24E-06,300.15,0.233,6.9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1795,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,1.39E-06,300.15,0.233,6.99,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1796,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,1.52E-06,300.15,0.471,6.9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1797,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,1.52E-06,300.15,0.471,6.9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1798,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=67ENG/DAL_276,67ENG/DAL,spectrophotometry,A,1.4.1.2,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),,1.49E-06,300.15,0.471,6.9,
